0.000000000000000000e+00,3.987663745880126953e+00,2.494816064834594727e+00,0.000000000000000000e+00,1.449034881591796875e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.035647869110107422e+00,1.923490715026855469e+01,1.094355773925781250e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.687722969055175781e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.876891899108886719e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.315244674682617188e+00,0.000000000000000000e+00,2.923027575016021729e-01,1.085830497741699219e+01,4.205193042755126953e+00,0.000000000000000000e+00,2.155712509155273438e+01,1.268132209777832031e+01,1.577751445770263672e+01,5.048673629760742188e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,4.407533168792724609e+00,1.998201727867126465e+00,0.000000000000000000e+00,1.299843502044677734e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.952622056007385254e+00,1.770851898193359375e+01,1.137951850891113281e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.562220001220703125e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.591447734832763672e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.386930942535400391e+00,0.000000000000000000e+00,2.465080618858337402e-01,1.042812824249267578e+01,5.135312080383300781e+00,0.000000000000000000e+00,2.100961875915527344e+01,1.128378582000732422e+01,1.612295722961425781e+01,4.579378604888916016e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,4.561468601226806641e+00,3.036698579788208008e+00,0.000000000000000000e+00,1.333094024658203125e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.952569961547851562e+00,1.758592987060546875e+01,1.192002391815185547e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.672728347778320312e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.769205856323242188e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.553197860717773438e+00,0.000000000000000000e+00,3.381855785846710205e-01,1.170153713226318359e+01,5.210063457489013672e+00,0.000000000000000000e+00,2.384710693359375000e+01,1.244322109222412109e+01,1.674201393127441406e+01,3.731930971145629883e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.513418912887573242e+00,5.429927110671997070e-01,0.000000000000000000e+00,1.651413154602050781e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.284072637557983398e+00,2.005962753295898438e+01,9.679271697998046875e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.544050025939941406e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.827319717407226562e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.384702682495117188e+00,0.000000000000000000e+00,1.930828541517257690e-01,1.062966823577880859e+01,3.025125026702880859e+00,0.000000000000000000e+00,2.271037483215332031e+01,1.507985877990722656e+01,1.485186767578125000e+01,5.921138286590576172e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.536347627639770508e+00,8.695832490921020508e-01,0.000000000000000000e+00,1.580374813079833984e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.137504100799560547e+00,2.050803375244140625e+01,1.081319427490234375e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.558615970611572266e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.754163932800292969e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.322953224182128906e+00,0.000000000000000000e+00,2.627018094062805176e-01,1.068761920928955078e+01,3.524791955947875977e+00,0.000000000000000000e+00,2.279966735839843750e+01,1.509794425964355469e+01,1.581601715087890625e+01,6.353360176086425781e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.656999349594116211e+00,3.520685911178588867e+00,0.000000000000000000e+00,1.413311386108398438e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.052821159362792969e+00,1.855161285400390625e+01,1.175777339935302734e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.735660362243652344e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.879423904418945312e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.674015045166015625e+00,0.000000000000000000e+00,3.386952877044677734e-01,1.120920467376708984e+01,4.880975723266601562e+00,0.000000000000000000e+00,2.322530555725097656e+01,1.234462547302246094e+01,1.684562683105468750e+01,4.687803268432617188e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.688077926635742188e+00,6.790343523025512695e-01,0.000000000000000000e+00,1.771065902709960938e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.243079423904418945e+00,2.084559631347656250e+01,9.936056137084960938e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.493293857574462891e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.873021125793457031e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.069634437561035156e+00,0.000000000000000000e+00,2.692300379276275635e-01,1.076367282867431641e+01,2.491032838821411133e+00,0.000000000000000000e+00,2.346263313293457031e+01,1.562574100494384766e+01,1.526602649688720703e+01,6.620439529418945312e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,5.511032581329345703e+00,1.359533786773681641e+00,0.000000000000000000e+00,1.319984149932861328e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.918956756591796875e+00,1.759988021850585938e+01,1.010148048400878906e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.605802345275878906e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.695112609863281250e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.870806217193603516e+00,0.000000000000000000e+00,2.720928490161895752e-01,1.096276855468750000e+01,4.457081794738769531e+00,0.000000000000000000e+00,2.161777877807617188e+01,1.333168506622314453e+01,1.502142810821533203e+01,3.911361455917358398e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.386778354644775391e+00,1.417627453804016113e+00,0.000000000000000000e+00,1.739713668823242188e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.275575637817382812e+00,2.163819122314453125e+01,1.122820568084716797e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.558434677124023438e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.916928863525390625e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.752220153808593750e+00,0.000000000000000000e+00,3.321827948093414307e-01,1.032197189331054688e+01,2.646530628204345703e+00,0.000000000000000000e+00,2.612708091735839844e+01,1.849682617187500000e+01,1.638090324401855469e+01,6.576605319976806641e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.921778202056884766e+00,1.350677371025085449e+00,0.000000000000000000e+00,1.390257358551025391e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.974066376686096191e+00,1.591431903839111328e+01,1.006498527526855469e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.586237812042236328e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.761048889160156250e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.976270675659179688e+00,0.000000000000000000e+00,2.611610293388366699e-01,1.227606105804443359e+01,4.814108371734619141e+00,0.000000000000000000e+00,2.208767127990722656e+01,1.059005928039550781e+01,1.509318637847900391e+01,3.406336784362792969e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
