,c_loss,c_acc,p_loss,p_acc,val_p_loss,val_p_acc
0,1.7641041278839111,0.6166666746139526,2.266021490097046,0.5,2.2254738807678223,0.5
1,2.286963939666748,0.4833333194255829,2.1353366374969482,0.5,2.196436882019043,0.5
2,1.5263264179229736,0.5833333134651184,2.0607686042785645,0.5,2.1733334064483643,0.5
3,1.2135485410690308,0.6666666865348816,2.1107630729675293,0.5,2.160884141921997,0.5
4,0.9588908553123474,0.7166666388511658,2.1663432121276855,0.5,2.160942792892456,0.5
5,0.6894557476043701,0.8166666626930237,2.1940441131591797,0.5,2.146848440170288,0.5
6,0.5932204127311707,0.8833333253860474,2.153923273086548,0.4000000059604645,2.1117827892303467,0.3333333432674408
7,0.41395044326782227,0.949999988079071,2.134458541870117,0.4000000059604645,2.098475217819214,0.3333333432674408
8,0.5523698329925537,0.8500000238418579,2.117560863494873,0.4333333373069763,2.0637738704681396,0.3333333432674408
9,0.40046700835227966,0.9833333492279053,2.0995900630950928,0.4000000059604645,2.030966281890869,0.3333333432674408
10,0.24520458281040192,0.949999988079071,2.034327268600464,0.4333333373069763,2.011631727218628,0.5
11,0.2767075002193451,0.9333333373069763,2.038541316986084,0.46666666865348816,2.0079197883605957,0.5
12,0.18904204666614532,0.9666666388511658,2.0466389656066895,0.5,1.9759020805358887,0.5
13,0.19605660438537598,0.9333333373069763,1.946325659751892,0.5,1.9466463327407837,0.5
14,0.19788509607315063,0.9666666388511658,2.0109567642211914,0.5,1.958418846130371,0.5
15,0.09907523542642593,1.0,2.0002756118774414,0.5,1.9542917013168335,0.5
16,0.46550053358078003,0.8500000238418579,1.915803074836731,0.5,1.8977689743041992,0.5
17,0.14672702550888062,1.0,1.863523006439209,0.5,1.8213386535644531,0.5
18,0.41276606917381287,0.8999999761581421,1.8062347173690796,0.5,1.7291384935379028,0.5
19,0.2533800005912781,0.9333333373069763,1.76056969165802,0.4000000059604645,1.6898150444030762,0.3333333432674408
20,0.2271447330713272,0.9833333492279053,1.7068809270858765,0.46666666865348816,1.6469606161117554,0.3333333432674408
21,0.3016899526119232,0.8999999761581421,1.6974951028823853,0.36666667461395264,1.607284665107727,0.5
22,0.22521719336509705,0.949999988079071,1.658284068107605,0.4000000059604645,1.5985198020935059,0.5
23,0.17770883440971375,0.949999988079071,1.6768537759780884,0.46666666865348816,1.5638179779052734,0.5
24,0.14474879205226898,0.9666666388511658,1.6341675519943237,0.46666666865348816,1.5057822465896606,0.5
25,0.24670250713825226,0.9833333492279053,1.6130001544952393,0.4333333373069763,1.474847674369812,0.5
26,0.1453719139099121,1.0,1.5791049003601074,0.46666666865348816,1.4828367233276367,0.5
27,0.13101033866405487,0.9833333492279053,1.5749492645263672,0.46666666865348816,1.5009411573410034,0.5
28,0.05638903006911278,1.0,1.6023000478744507,0.46666666865348816,1.5079470872879028,0.5
29,0.0466456301510334,1.0,1.6286314725875854,0.46666666865348816,1.5181583166122437,0.5
30,0.05853999778628349,1.0,1.5873185396194458,0.4333333373069763,1.5134053230285645,0.5
31,0.050946008414030075,1.0,1.5943866968154907,0.46666666865348816,1.4916043281555176,0.5
32,0.07525814324617386,1.0,1.5773195028305054,0.46666666865348816,1.478021502494812,0.5
33,0.05481339246034622,1.0,1.5681334733963013,0.4333333373069763,1.4691500663757324,0.5
34,0.02532101795077324,1.0,1.5370301008224487,0.4333333373069763,1.4603601694107056,0.5
35,0.030339527875185013,1.0,1.535370111465454,0.46666666865348816,1.450487732887268,0.5
36,0.03800215199589729,1.0,1.561542272567749,0.46666666865348816,1.4360369443893433,0.5
37,0.02198266237974167,1.0,1.5201225280761719,0.46666666865348816,1.408857822418213,0.5
38,0.032379284501075745,1.0,1.5159978866577148,0.46666666865348816,1.3812536001205444,0.5
39,0.028376447036862373,1.0,1.4509987831115723,0.46666666865348816,1.3647178411483765,0.5
40,0.02749601937830448,1.0,1.4888790845870972,0.46666666865348816,1.3547946214675903,0.5
41,0.023705583065748215,1.0,1.4533549547195435,0.46666666865348816,1.3488157987594604,0.5
42,0.030169833451509476,1.0,1.4446474313735962,0.46666666865348816,1.338393211364746,0.5
43,0.026110591366887093,1.0,1.4528403282165527,0.46666666865348816,1.3266385793685913,0.5
44,0.02433229424059391,1.0,1.454915165901184,0.46666666865348816,1.3110862970352173,0.5
45,0.03321521356701851,1.0,1.4418864250183105,0.46666666865348816,1.3052231073379517,0.5
46,0.04406948760151863,0.9833333492279053,1.361076831817627,0.46666666865348816,1.2929712533950806,0.5
47,0.036746796220541,1.0,1.4226443767547607,0.46666666865348816,1.27634596824646,0.5
48,0.017769787460565567,1.0,1.386101245880127,0.46666666865348816,1.263074517250061,0.5
49,0.032110795378685,1.0,1.3809213638305664,0.46666666865348816,1.2484065294265747,0.5
